sample_id,asset,split,input_start_date,input_end_date,target_date,current_label,target_label,target_code
1728,GLD,train,2020-12-17,2021-02-01,2021-02-08,Bear,Bear,0
1729,QQQ,train,2020-12-17,2021-02-01,2021-02-08,Neutral,Neutral,1
1730,SPY,train,2020-12-17,2021-02-01,2021-02-08,Neutral,Bull,2
1731,TLT,train,2020-12-17,2021-02-01,2021-02-08,Bear,Bear,0
1732,GLD,train,2020-12-24,2021-02-08,2021-02-16,Bear,Bear,0
1733,QQQ,train,2020-12-24,2021-02-08,2021-02-16,Neutral,Bull,2
1734,SPY,train,2020-12-24,2021-02-08,2021-02-16,Bull,Bull,2
1735,TLT,train,2020-12-24,2021-02-08,2021-02-16,Bear,Bear,0
1736,GLD,train,2021-01-04,2021-02-16,2021-02-23,Bear,Bear,0
1737,QQQ,train,2021-01-04,2021-02-16,2021-02-23,Bull,Bull,2
1738,SPY,train,2021-01-04,2021-02-16,2021-02-23,Bull,Bull,2
1739,TLT,train,2021-01-04,2021-02-16,2021-02-23,Bear,Bear,0
1740,GLD,train,2021-01-11,2021-02-23,2021-03-02,Bear,Bear,0
1741,QQQ,train,2021-01-11,2021-02-23,2021-03-02,Bull,Neutral,1
1742,SPY,train,2021-01-11,2021-02-23,2021-03-02,Bull,Neutral,1
1743,TLT,train,2021-01-11,2021-02-23,2021-03-02,Bear,Bear,0
1744,GLD,train,2021-01-19,2021-03-02,2021-03-09,Bear,Bear,0
1745,QQQ,train,2021-01-19,2021-03-02,2021-03-09,Neutral,Bear,0
1746,SPY,train,2021-01-19,2021-03-02,2021-03-09,Neutral,Neutral,1
1747,TLT,train,2021-01-19,2021-03-02,2021-03-09,Bear,Bear,0
1748,GLD,train,2021-01-26,2021-03-09,2021-03-16,Bear,Bear,0
1749,QQQ,train,2021-01-26,2021-03-09,2021-03-16,Bear,Bear,0
1750,SPY,train,2021-01-26,2021-03-09,2021-03-16,Neutral,Bull,2
1751,TLT,train,2021-01-26,2021-03-09,2021-03-16,Bear,Neutral,1
1752,GLD,train,2021-02-02,2021-03-16,2021-03-23,Bear,Bear,0
1753,QQQ,train,2021-02-02,2021-03-16,2021-03-23,Bear,Bear,0
1754,SPY,train,2021-02-02,2021-03-16,2021-03-23,Bull,Neutral,1
1755,TLT,train,2021-02-02,2021-03-16,2021-03-23,Neutral,Neutral,1
1756,GLD,train,2021-02-09,2021-03-23,2021-03-30,Bear,Bear,0
1757,QQQ,train,2021-02-09,2021-03-23,2021-03-30,Bear,Bear,0
1758,SPY,train,2021-02-09,2021-03-23,2021-03-30,Neutral,Bull,2
1759,TLT,train,2021-02-09,2021-03-23,2021-03-30,Neutral,Neutral,1
1760,GLD,train,2021-02-17,2021-03-30,2021-04-07,Bear,Bear,0
1761,QQQ,train,2021-02-17,2021-03-30,2021-04-07,Bear,Bear,0
1762,SPY,train,2021-02-17,2021-03-30,2021-04-07,Bull,Bull,2
1763,TLT,train,2021-02-17,2021-03-30,2021-04-07,Neutral,Bear,0
1764,GLD,train,2021-02-24,2021-04-07,2021-04-14,Bear,Bear,0
1765,QQQ,train,2021-02-24,2021-04-07,2021-04-14,Bear,Bull,2
1766,SPY,train,2021-02-24,2021-04-07,2021-04-14,Bull,Bull,2
1767,TLT,train,2021-02-24,2021-04-07,2021-04-14,Bear,Bear,0
1768,GLD,train,2021-03-03,2021-04-14,2021-04-21,Bear,Bear,0
1769,QQQ,train,2021-03-03,2021-04-14,2021-04-21,Bull,Bull,2
1770,SPY,train,2021-03-03,2021-04-14,2021-04-21,Bull,Bull,2
1771,TLT,train,2021-03-03,2021-04-14,2021-04-21,Bear,Bear,0
1772,GLD,train,2021-03-10,2021-04-21,2021-04-28,Bear,Bear,0
1773,QQQ,train,2021-03-10,2021-04-21,2021-04-28,Bull,Bull,2
1774,SPY,train,2021-03-10,2021-04-21,2021-04-28,Bull,Bull,2
1775,TLT,train,2021-03-10,2021-04-21,2021-04-28,Bear,Bear,0
1776,GLD,train,2021-03-17,2021-04-28,2021-05-05,Bear,Bear,0
1777,QQQ,train,2021-03-17,2021-04-28,2021-05-05,Bull,Bear,0
1778,SPY,train,2021-03-17,2021-04-28,2021-05-05,Bull,Bull,2
1779,TLT,train,2021-03-17,2021-04-28,2021-05-05,Bear,Bear,0
1780,GLD,train,2021-03-24,2021-05-05,2021-05-12,Bear,Neutral,1
1781,QQQ,train,2021-03-24,2021-05-05,2021-05-12,Bear,Bear,0
1782,SPY,train,2021-03-24,2021-05-05,2021-05-12,Bull,Neutral,1
1783,TLT,train,2021-03-24,2021-05-05,2021-05-12,Bear,Bear,0
1784,GLD,train,2021-03-31,2021-05-12,2021-05-19,Neutral,Neutral,1
1785,QQQ,train,2021-03-31,2021-05-12,2021-05-19,Bear,Bear,0
1786,SPY,train,2021-03-31,2021-05-12,2021-05-19,Neutral,Neutral,1
1787,TLT,train,2021-03-31,2021-05-12,2021-05-19,Bear,Bear,0
1788,GLD,train,2021-04-08,2021-05-19,2021-05-26,Neutral,Neutral,1
1789,QQQ,train,2021-04-08,2021-05-19,2021-05-26,Bear,Bear,0
1790,SPY,train,2021-04-08,2021-05-19,2021-05-26,Neutral,Bull,2
1791,TLT,train,2021-04-08,2021-05-19,2021-05-26,Bear,Bear,0
1792,GLD,train,2021-04-15,2021-05-26,2021-06-03,Neutral,Neutral,1
1793,QQQ,train,2021-04-15,2021-05-26,2021-06-03,Bear,Bear,0
1794,SPY,train,2021-04-15,2021-05-26,2021-06-03,Bull,Bull,2
1795,TLT,train,2021-04-15,2021-05-26,2021-06-03,Bear,Bear,0
1796,GLD,train,2021-04-22,2021-06-03,2021-06-10,Neutral,Neutral,1
1797,QQQ,train,2021-04-22,2021-06-03,2021-06-10,Bear,Neutral,1
1798,SPY,train,2021-04-22,2021-06-03,2021-06-10,Bull,Bull,2
1799,TLT,train,2021-04-22,2021-06-03,2021-06-10,Bear,Bear,0
1800,GLD,train,2021-04-29,2021-06-10,2021-06-17,Neutral,Bear,0
1801,QQQ,train,2021-04-29,2021-06-10,2021-06-17,Neutral,Bull,2
1802,SPY,train,2021-04-29,2021-06-10,2021-06-17,Bull,Bull,2
1803,TLT,train,2021-04-29,2021-06-10,2021-06-17,Bear,Bear,0
1804,GLD,train,2021-05-06,2021-06-17,2021-06-24,Bear,Neutral,1
1805,QQQ,train,2021-05-06,2021-06-17,2021-06-24,Bull,Bull,2
1806,SPY,train,2021-05-06,2021-06-17,2021-06-24,Bull,Bull,2
1807,TLT,train,2021-05-06,2021-06-17,2021-06-24,Bear,Neutral,1
1808,GLD,train,2021-05-13,2021-06-24,2021-07-01,Neutral,Bear,0
1809,QQQ,train,2021-05-13,2021-06-24,2021-07-01,Bull,Bull,2
1810,SPY,train,2021-05-13,2021-06-24,2021-07-01,Bull,Bull,2
1811,TLT,train,2021-05-13,2021-06-24,2021-07-01,Neutral,Neutral,1
1812,GLD,train,2021-05-20,2021-07-01,2021-07-09,Bear,Bear,0
1813,QQQ,train,2021-05-20,2021-07-01,2021-07-09,Bull,Bull,2
1814,SPY,train,2021-05-20,2021-07-01,2021-07-09,Bull,Bull,2
1815,TLT,train,2021-05-20,2021-07-01,2021-07-09,Neutral,Neutral,1
1816,GLD,train,2021-05-27,2021-07-09,2021-07-16,Bear,Neutral,1
1817,QQQ,train,2021-05-27,2021-07-09,2021-07-16,Bull,Bull,2
1818,SPY,train,2021-05-27,2021-07-09,2021-07-16,Bull,Bull,2
1819,TLT,train,2021-05-27,2021-07-09,2021-07-16,Neutral,Bull,2
1820,GLD,train,2021-06-04,2021-07-16,2021-07-23,Neutral,Neutral,1
1821,QQQ,train,2021-06-04,2021-07-16,2021-07-23,Bull,Bull,2
1822,SPY,train,2021-06-04,2021-07-16,2021-07-23,Bull,Bull,2
1823,TLT,train,2021-06-04,2021-07-16,2021-07-23,Bull,Bull,2
1824,GLD,train,2021-06-11,2021-07-23,2021-07-30,Neutral,Neutral,1
1825,QQQ,train,2021-06-11,2021-07-23,2021-07-30,Bull,Bull,2
1826,SPY,train,2021-06-11,2021-07-23,2021-07-30,Bull,Bull,2
1827,TLT,train,2021-06-11,2021-07-23,2021-07-30,Bull,Bull,2
1828,GLD,train,2021-06-18,2021-07-30,2021-08-06,Neutral,Bear,0
1829,QQQ,train,2021-06-18,2021-07-30,2021-08-06,Bull,Bull,2
1830,SPY,train,2021-06-18,2021-07-30,2021-08-06,Bull,Bull,2
1831,TLT,train,2021-06-18,2021-07-30,2021-08-06,Bull,Bull,2
1832,GLD,train,2021-06-25,2021-08-06,2021-08-13,Bear,Bear,0
1833,QQQ,train,2021-06-25,2021-08-06,2021-08-13,Bull,Bull,2
1834,SPY,train,2021-06-25,2021-08-06,2021-08-13,Bull,Bull,2
1835,TLT,train,2021-06-25,2021-08-06,2021-08-13,Bull,Bull,2
1836,GLD,train,2021-07-02,2021-08-13,2021-08-20,Bear,Neutral,1
1837,QQQ,train,2021-07-02,2021-08-13,2021-08-20,Bull,Neutral,1
1838,SPY,train,2021-07-02,2021-08-13,2021-08-20,Bull,Bull,2
1839,TLT,train,2021-07-02,2021-08-13,2021-08-20,Bull,Bull,2
1840,GLD,train,2021-07-12,2021-08-20,2021-08-27,Neutral,Bull,2
1841,QQQ,train,2021-07-12,2021-08-20,2021-08-27,Neutral,Neutral,1
1842,SPY,train,2021-07-12,2021-08-20,2021-08-27,Bull,Bull,2
1843,TLT,train,2021-07-12,2021-08-20,2021-08-27,Bull,Bull,2
1844,GLD,train,2021-07-19,2021-08-27,2021-09-03,Bull,Bull,2
1845,QQQ,train,2021-07-19,2021-08-27,2021-09-03,Neutral,Neutral,1
1846,SPY,train,2021-07-19,2021-08-27,2021-09-03,Bull,Bull,2
1847,TLT,train,2021-07-19,2021-08-27,2021-09-03,Bull,Bull,2
1848,GLD,train,2021-07-26,2021-09-03,2021-09-13,Bull,Neutral,1
1849,QQQ,train,2021-07-26,2021-09-03,2021-09-13,Neutral,Neutral,1
1850,SPY,train,2021-07-26,2021-09-03,2021-09-13,Bull,Bull,2
1851,TLT,train,2021-07-26,2021-09-03,2021-09-13,Bull,Bull,2
1852,GLD,train,2021-08-02,2021-09-13,2021-09-20,Neutral,Neutral,1
1853,QQQ,train,2021-08-02,2021-09-13,2021-09-20,Neutral,Neutral,1
1854,SPY,train,2021-08-02,2021-09-13,2021-09-20,Bull,Bear,0
1855,TLT,train,2021-08-02,2021-09-13,2021-09-20,Bull,Neutral,1
1856,GLD,train,2021-08-09,2021-09-20,2021-09-27,Neutral,Neutral,1
1857,QQQ,train,2021-08-09,2021-09-20,2021-09-27,Neutral,Neutral,1
1858,SPY,train,2021-08-09,2021-09-20,2021-09-27,Bear,Bear,0
1859,TLT,train,2021-08-09,2021-09-20,2021-09-27,Neutral,Neutral,1
1860,GLD,train,2021-08-16,2021-09-27,2021-10-04,Neutral,Neutral,1
1861,QQQ,train,2021-08-16,2021-09-27,2021-10-04,Neutral,Bear,0
1862,SPY,train,2021-08-16,2021-09-27,2021-10-04,Bear,Neutral,1
1863,TLT,train,2021-08-16,2021-09-27,2021-10-04,Neutral,Neutral,1
1864,GLD,train,2021-08-23,2021-10-04,2021-10-11,Neutral,Neutral,1
1865,QQQ,train,2021-08-23,2021-10-04,2021-10-11,Bear,Bear,0
1866,SPY,train,2021-08-23,2021-10-04,2021-10-11,Neutral,Bear,0
1867,TLT,train,2021-08-23,2021-10-04,2021-10-11,Neutral,Neutral,1
1868,GLD,train,2021-08-30,2021-10-11,2021-10-18,Neutral,Neutral,1
1869,QQQ,train,2021-08-30,2021-10-11,2021-10-18,Bear,Neutral,1
1870,SPY,train,2021-08-30,2021-10-11,2021-10-18,Bear,Neutral,1
1871,TLT,train,2021-08-30,2021-10-11,2021-10-18,Neutral,Neutral,1
1872,GLD,train,2021-09-07,2021-10-18,2021-10-25,Neutral,Neutral,1
1873,QQQ,train,2021-09-07,2021-10-18,2021-10-25,Neutral,Bear,0
1874,SPY,train,2021-09-07,2021-10-18,2021-10-25,Neutral,Neutral,1
1875,TLT,train,2021-09-07,2021-10-18,2021-10-25,Neutral,Neutral,1
1876,GLD,train,2021-09-14,2021-10-25,2021-11-01,Neutral,Neutral,1
1877,QQQ,train,2021-09-14,2021-10-25,2021-11-01,Bear,Neutral,1
1878,SPY,train,2021-09-14,2021-10-25,2021-11-01,Neutral,Bull,2
1879,TLT,train,2021-09-14,2021-10-25,2021-11-01,Neutral,Neutral,1
1880,GLD,train,2021-09-21,2021-11-01,2021-11-08,Neutral,Neutral,1
1881,QQQ,train,2021-09-21,2021-11-01,2021-11-08,Neutral,Neutral,1
1882,SPY,train,2021-09-21,2021-11-01,2021-11-08,Bull,Bull,2
1883,TLT,train,2021-09-21,2021-11-01,2021-11-08,Neutral,Bull,2
1884,GLD,train,2021-09-28,2021-11-08,2021-11-15,Neutral,Neutral,1
1885,QQQ,train,2021-09-28,2021-11-08,2021-11-15,Neutral,Neutral,1
1886,SPY,train,2021-09-28,2021-11-08,2021-11-15,Bull,Bull,2
1887,TLT,train,2021-09-28,2021-11-08,2021-11-15,Bull,Neutral,1
1888,GLD,train,2021-10-05,2021-11-15,2021-11-22,Neutral,Neutral,1
1889,QQQ,train,2021-10-05,2021-11-15,2021-11-22,Neutral,Neutral,1
1890,SPY,train,2021-10-05,2021-11-15,2021-11-22,Bull,Bull,2
1891,TLT,train,2021-10-05,2021-11-15,2021-11-22,Neutral,Neutral,1
1892,GLD,train,2021-10-12,2021-11-22,2021-11-30,Neutral,Neutral,1
1893,QQQ,train,2021-10-12,2021-11-22,2021-11-30,Neutral,Neutral,1
1894,SPY,train,2021-10-12,2021-11-22,2021-11-30,Bull,Neutral,1
1895,TLT,train,2021-10-12,2021-11-22,2021-11-30,Neutral,Neutral,1
1896,GLD,train,2021-10-19,2021-11-30,2021-12-07,Neutral,Neutral,1
1897,QQQ,train,2021-10-19,2021-11-30,2021-12-07,Neutral,Neutral,1
1898,SPY,train,2021-10-19,2021-11-30,2021-12-07,Neutral,Neutral,1
1899,TLT,train,2021-10-19,2021-11-30,2021-12-07,Neutral,Neutral,1
1900,GLD,train,2021-10-26,2021-12-07,2021-12-14,Neutral,Neutral,1
1901,QQQ,train,2021-10-26,2021-12-07,2021-12-14,Neutral,Bear,0
1902,SPY,train,2021-10-26,2021-12-07,2021-12-14,Neutral,Bull,2
1903,TLT,train,2021-10-26,2021-12-07,2021-12-14,Neutral,Neutral,1
1904,GLD,train,2021-11-02,2021-12-14,2021-12-21,Neutral,Neutral,1
1905,QQQ,train,2021-11-02,2021-12-14,2021-12-21,Bear,Bull,2
1906,SPY,train,2021-11-02,2021-12-14,2021-12-21,Bull,Neutral,1
1907,TLT,train,2021-11-02,2021-12-14,2021-12-21,Neutral,Neutral,1
1908,GLD,train,2021-11-09,2021-12-21,2021-12-29,Neutral,Neutral,1
1909,QQQ,train,2021-11-09,2021-12-21,2021-12-29,Bull,Neutral,1
1910,SPY,train,2021-11-09,2021-12-21,2021-12-29,Neutral,Neutral,1
1911,TLT,train,2021-11-09,2021-12-21,2021-12-29,Neutral,Neutral,1
1912,GLD,train,2021-11-16,2021-12-29,2022-01-05,Neutral,Neutral,1
1913,QQQ,train,2021-11-16,2021-12-29,2022-01-05,Neutral,Bear,0
1914,SPY,train,2021-11-16,2021-12-29,2022-01-05,Neutral,Neutral,1
1915,TLT,train,2021-11-16,2021-12-29,2022-01-05,Neutral,Neutral,1
1916,GLD,train,2021-11-23,2022-01-05,2022-01-12,Neutral,Neutral,1
1917,QQQ,train,2021-11-23,2022-01-05,2022-01-12,Bear,Bear,0
1918,SPY,train,2021-11-23,2022-01-05,2022-01-12,Neutral,Bull,2
1919,TLT,train,2021-11-23,2022-01-05,2022-01-12,Neutral,Neutral,1
1920,GLD,train,2021-12-01,2022-01-12,2022-01-20,Neutral,Neutral,1
1921,QQQ,train,2021-12-01,2022-01-12,2022-01-20,Bear,Bear,0
1922,SPY,train,2021-12-01,2022-01-12,2022-01-20,Bull,Neutral,1
1923,TLT,train,2021-12-01,2022-01-12,2022-01-20,Neutral,Neutral,1
1924,GLD,train,2021-12-08,2022-01-20,2022-01-27,Neutral,Neutral,1
1925,QQQ,train,2021-12-08,2022-01-20,2022-01-27,Bear,Bear,0
1926,SPY,train,2021-12-08,2022-01-20,2022-01-27,Neutral,Neutral,1
1927,TLT,train,2021-12-08,2022-01-20,2022-01-27,Neutral,Neutral,1
1928,GLD,train,2021-12-15,2022-01-27,2022-02-03,Neutral,Neutral,1
1929,QQQ,train,2021-12-15,2022-01-27,2022-02-03,Bear,Neutral,1
1930,SPY,train,2021-12-15,2022-01-27,2022-02-03,Neutral,Neutral,1
1931,TLT,train,2021-12-15,2022-01-27,2022-02-03,Neutral,Neutral,1
1932,GLD,train,2021-12-22,2022-02-03,2022-02-10,Neutral,Neutral,1
1933,QQQ,train,2021-12-22,2022-02-03,2022-02-10,Neutral,Neutral,1
1934,SPY,train,2021-12-22,2022-02-03,2022-02-10,Neutral,Neutral,1
1935,TLT,train,2021-12-22,2022-02-03,2022-02-10,Neutral,Bear,0
1936,GLD,train,2021-12-30,2022-02-10,2022-02-17,Neutral,Neutral,1
1937,QQQ,train,2021-12-30,2022-02-10,2022-02-17,Neutral,Neutral,1
1938,SPY,train,2021-12-30,2022-02-10,2022-02-17,Neutral,Neutral,1
1939,TLT,train,2021-12-30,2022-02-10,2022-02-17,Bear,Bear,0
1940,GLD,train,2022-01-06,2022-02-17,2022-02-25,Neutral,Bull,2
1941,QQQ,train,2022-01-06,2022-02-17,2022-02-25,Neutral,Neutral,1
1942,SPY,train,2022-01-06,2022-02-17,2022-02-25,Neutral,Neutral,1
1943,TLT,train,2022-01-06,2022-02-17,2022-02-25,Bear,Bear,0
1944,GLD,train,2022-01-13,2022-02-25,2022-03-04,Bull,Bull,2
1945,QQQ,train,2022-01-13,2022-02-25,2022-03-04,Neutral,Bear,0
1946,SPY,train,2022-01-13,2022-02-25,2022-03-04,Neutral,Neutral,1
1947,TLT,train,2022-01-13,2022-02-25,2022-03-04,Bear,Bear,0
1948,GLD,train,2022-01-21,2022-03-04,2022-03-11,Bull,Bull,2
1949,QQQ,train,2022-01-21,2022-03-04,2022-03-11,Bear,Neutral,1
1950,SPY,train,2022-01-21,2022-03-04,2022-03-11,Neutral,Bear,0
1951,TLT,train,2022-01-21,2022-03-04,2022-03-11,Bear,Bear,0
1952,GLD,valid,2022-01-28,2022-03-11,2022-03-18,Bull,Bull,2
1953,QQQ,valid,2022-01-28,2022-03-11,2022-03-18,Neutral,Neutral,1
1954,SPY,valid,2022-01-28,2022-03-11,2022-03-18,Bear,Bear,0
1955,TLT,valid,2022-01-28,2022-03-11,2022-03-18,Bear,Bear,0
1956,GLD,valid,2022-02-04,2022-03-18,2022-03-25,Bull,Bull,2
1957,QQQ,valid,2022-02-04,2022-03-18,2022-03-25,Neutral,Neutral,1
1958,SPY,valid,2022-02-04,2022-03-18,2022-03-25,Bear,Bear,0
1959,TLT,valid,2022-02-04,2022-03-18,2022-03-25,Bear,Bear,0
1960,GLD,valid,2022-02-11,2022-03-25,2022-04-01,Bull,Bull,2
1961,QQQ,valid,2022-02-11,2022-03-25,2022-04-01,Neutral,Neutral,1
1962,SPY,valid,2022-02-11,2022-03-25,2022-04-01,Bear,Bear,0
1963,TLT,valid,2022-02-11,2022-03-25,2022-04-01,Bear,Bear,0
1964,GLD,valid,2022-02-18,2022-04-01,2022-04-08,Bull,Neutral,1
1965,QQQ,valid,2022-02-18,2022-04-01,2022-04-08,Neutral,Neutral,1
1966,SPY,valid,2022-02-18,2022-04-01,2022-04-08,Bear,Bear,0
1967,TLT,valid,2022-02-18,2022-04-01,2022-04-08,Bear,Bear,0
1968,GLD,valid,2022-02-28,2022-04-08,2022-04-18,Neutral,Bull,2
1969,QQQ,valid,2022-02-28,2022-04-08,2022-04-18,Neutral,Neutral,1
1970,SPY,valid,2022-02-28,2022-04-08,2022-04-18,Bear,Bear,0
1971,TLT,valid,2022-02-28,2022-04-08,2022-04-18,Bear,Bear,0
1972,GLD,valid,2022-03-07,2022-04-18,2022-04-25,Bull,Bull,2
1973,QQQ,valid,2022-03-07,2022-04-18,2022-04-25,Neutral,Neutral,1
1974,SPY,valid,2022-03-07,2022-04-18,2022-04-25,Bear,Bear,0
1975,TLT,valid,2022-03-07,2022-04-18,2022-04-25,Bear,Bear,0
1976,GLD,valid,2022-03-14,2022-04-25,2022-05-02,Bull,Bull,2
1977,QQQ,valid,2022-03-14,2022-04-25,2022-05-02,Neutral,Neutral,1
1978,SPY,valid,2022-03-14,2022-04-25,2022-05-02,Bear,Bear,0
1979,TLT,valid,2022-03-14,2022-04-25,2022-05-02,Bear,Bear,0
1980,GLD,valid,2022-03-21,2022-05-02,2022-05-09,Bull,Neutral,1
1981,QQQ,valid,2022-03-21,2022-05-02,2022-05-09,Neutral,Bear,0
1982,SPY,valid,2022-03-21,2022-05-02,2022-05-09,Bear,Bear,0
1983,TLT,valid,2022-03-21,2022-05-02,2022-05-09,Bear,Bear,0
1984,GLD,valid,2022-03-28,2022-05-09,2022-05-16,Neutral,Bear,0
1985,QQQ,valid,2022-03-28,2022-05-09,2022-05-16,Bear,Bear,0
1986,SPY,valid,2022-03-28,2022-05-09,2022-05-16,Bear,Bear,0
1987,TLT,valid,2022-03-28,2022-05-09,2022-05-16,Bear,Bear,0
1988,GLD,valid,2022-04-04,2022-05-16,2022-05-23,Bear,Neutral,1
1989,QQQ,valid,2022-04-04,2022-05-16,2022-05-23,Bear,Neutral,1
1990,SPY,valid,2022-04-04,2022-05-16,2022-05-23,Bear,Bear,0
1991,TLT,valid,2022-04-04,2022-05-16,2022-05-23,Bear,Bear,0
1992,GLD,valid,2022-04-11,2022-05-23,2022-05-31,Neutral,Neutral,1
1993,QQQ,valid,2022-04-11,2022-05-23,2022-05-31,Neutral,Neutral,1
1994,SPY,valid,2022-04-11,2022-05-23,2022-05-31,Bear,Bear,0
1995,TLT,valid,2022-04-11,2022-05-23,2022-05-31,Bear,Bear,0
1996,GLD,valid,2022-04-19,2022-05-31,2022-06-07,Neutral,Neutral,1
1997,QQQ,valid,2022-04-19,2022-05-31,2022-06-07,Neutral,Neutral,1
1998,SPY,valid,2022-04-19,2022-05-31,2022-06-07,Bear,Bear,0
1999,TLT,valid,2022-04-19,2022-05-31,2022-06-07,Bear,Bear,0
2000,GLD,valid,2022-04-26,2022-06-07,2022-06-14,Neutral,Neutral,1
2001,QQQ,valid,2022-04-26,2022-06-07,2022-06-14,Neutral,Bear,0
2002,SPY,valid,2022-04-26,2022-06-07,2022-06-14,Bear,Bear,0
2003,TLT,valid,2022-04-26,2022-06-07,2022-06-14,Bear,Bear,0
2004,GLD,valid,2022-05-03,2022-06-14,2022-06-22,Neutral,Neutral,1
2005,QQQ,valid,2022-05-03,2022-06-14,2022-06-22,Bear,Bear,0
2006,SPY,valid,2022-05-03,2022-06-14,2022-06-22,Bear,Bear,0
2007,TLT,valid,2022-05-03,2022-06-14,2022-06-22,Bear,Bear,0
2008,GLD,valid,2022-05-10,2022-06-22,2022-06-29,Neutral,Bear,0
2009,QQQ,valid,2022-05-10,2022-06-22,2022-06-29,Bear,Bear,0
2010,SPY,valid,2022-05-10,2022-06-22,2022-06-29,Bear,Bear,0
2011,TLT,valid,2022-05-10,2022-06-22,2022-06-29,Bear,Bear,0
2012,GLD,valid,2022-05-17,2022-06-29,2022-07-07,Bear,Bear,0
2013,QQQ,valid,2022-05-17,2022-06-29,2022-07-07,Bear,Bear,0
2014,SPY,valid,2022-05-17,2022-06-29,2022-07-07,Bear,Bear,0
2015,TLT,valid,2022-05-17,2022-06-29,2022-07-07,Bear,Bear,0
2016,GLD,valid,2022-05-24,2022-07-07,2022-07-14,Bear,Bear,0
2017,QQQ,valid,2022-05-24,2022-07-07,2022-07-14,Bear,Bear,0
2018,SPY,valid,2022-05-24,2022-07-07,2022-07-14,Bear,Bear,0
2019,TLT,valid,2022-05-24,2022-07-07,2022-07-14,Bear,Bear,0
2020,GLD,valid,2022-06-01,2022-07-14,2022-07-21,Bear,Bear,0
2021,QQQ,valid,2022-06-01,2022-07-14,2022-07-21,Bear,Bear,0
2022,SPY,valid,2022-06-01,2022-07-14,2022-07-21,Bear,Bear,0
2023,TLT,valid,2022-06-01,2022-07-14,2022-07-21,Bear,Bear,0
2024,GLD,valid,2022-06-08,2022-07-21,2022-07-28,Bear,Bear,0
2025,QQQ,valid,2022-06-08,2022-07-21,2022-07-28,Bear,Bear,0
2026,SPY,valid,2022-06-08,2022-07-21,2022-07-28,Bear,Bear,0
2027,TLT,valid,2022-06-08,2022-07-21,2022-07-28,Bear,Neutral,1
2028,GLD,valid,2022-06-15,2022-07-28,2022-08-04,Bear,Bear,0
2029,QQQ,valid,2022-06-15,2022-07-28,2022-08-04,Bear,Bear,0
2030,SPY,valid,2022-06-15,2022-07-28,2022-08-04,Bear,Neutral,1
2031,TLT,valid,2022-06-15,2022-07-28,2022-08-04,Neutral,Neutral,1
2032,GLD,valid,2022-06-23,2022-08-04,2022-08-11,Bear,Bear,0
2033,QQQ,valid,2022-06-23,2022-08-04,2022-08-11,Bear,Bear,0
2034,SPY,valid,2022-06-23,2022-08-04,2022-08-11,Neutral,Neutral,1
2035,TLT,valid,2022-06-23,2022-08-04,2022-08-11,Neutral,Bear,0
2036,GLD,valid,2022-06-30,2022-08-11,2022-08-18,Bear,Bear,0
2037,QQQ,valid,2022-06-30,2022-08-11,2022-08-18,Bear,Bear,0
2038,SPY,valid,2022-06-30,2022-08-11,2022-08-18,Neutral,Neutral,1
2039,TLT,valid,2022-06-30,2022-08-11,2022-08-18,Bear,Bear,0
2040,GLD,valid,2022-07-08,2022-08-18,2022-08-25,Bear,Bear,0
2041,QQQ,valid,2022-07-08,2022-08-18,2022-08-25,Bear,Bear,0
2042,SPY,valid,2022-07-08,2022-08-18,2022-08-25,Neutral,Neutral,1
2043,TLT,valid,2022-07-08,2022-08-18,2022-08-25,Bear,Bear,0
2044,GLD,valid,2022-07-15,2022-08-25,2022-09-01,Bear,Bear,0
2045,QQQ,valid,2022-07-15,2022-08-25,2022-09-01,Bear,Bear,0
2046,SPY,valid,2022-07-15,2022-08-25,2022-09-01,Neutral,Neutral,1
2047,TLT,valid,2022-07-15,2022-08-25,2022-09-01,Bear,Bear,0
2048,GLD,valid,2022-07-22,2022-09-01,2022-09-09,Bear,Bear,0
2049,QQQ,valid,2022-07-22,2022-09-01,2022-09-09,Bear,Bear,0
2050,SPY,valid,2022-07-22,2022-09-01,2022-09-09,Neutral,Bear,0
2051,TLT,valid,2022-07-22,2022-09-01,2022-09-09,Bear,Bear,0
2052,GLD,valid,2022-07-29,2022-09-09,2022-09-16,Bear,Bear,0
2053,QQQ,valid,2022-07-29,2022-09-09,2022-09-16,Bear,Bear,0
2054,SPY,valid,2022-07-29,2022-09-09,2022-09-16,Bear,Bear,0
2055,TLT,valid,2022-07-29,2022-09-09,2022-09-16,Bear,Bear,0
2056,GLD,valid,2022-08-05,2022-09-16,2022-09-23,Bear,Bear,0
2057,QQQ,valid,2022-08-05,2022-09-16,2022-09-23,Bear,Bear,0
2058,SPY,valid,2022-08-05,2022-09-16,2022-09-23,Bear,Bear,0
2059,TLT,valid,2022-08-05,2022-09-16,2022-09-23,Bear,Bear,0
2060,GLD,valid,2022-08-12,2022-09-23,2022-09-30,Bear,Bear,0
2061,QQQ,valid,2022-08-12,2022-09-23,2022-09-30,Bear,Bear,0
2062,SPY,valid,2022-08-12,2022-09-23,2022-09-30,Bear,Bear,0
2063,TLT,valid,2022-08-12,2022-09-23,2022-09-30,Bear,Bear,0
2064,GLD,valid,2022-08-19,2022-09-30,2022-10-07,Bear,Bear,0
